ln71,ln81,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong,len1,len2,s1,s2,v1,v2,c1,c2,difflen,diffvow,diffcons,diffsyl
mccue,dickinson,0.111111111,0.111111111,0.437037037,0.437037037,0.111111111,0.437037037,0.437037037,0.142857143,0.142857143,0.2,0.2,0.111111111,0.111111111,0.111111111,0.2,0.142857143,0.111111111,0.2,0.142857143,0.111111111,0.2,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.2,0.111111111,0,0,0,0,0,0,0.142857143,0.2,0.111111111,0,0,0,0,0,0,0.02173913,0.038461538,0.027777778,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.222222229,0.314814826,0.227777789,0.325925936,0.555555572,0.619047642,0.572222253,0.644444466,0.222222222,0,0,0,5,9,1,3,2,3,3,6,-4,-1,-3,-2
mccarthy,dickson,0.125,0.125,0.422619048,0.422619048,0.125,0.422619048,0.422619048,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.125,0.142857143,0.133333333,0.125,0.142857143,0.133333333,0.125,0.142857143,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.142857143,0.125,0,0,0,0,0,0,0.133333333,0.142857143,0.125,0,0,0,0,0,0,0.024390244,0.027777778,0.025974026,0,0,0,0.25,0.5,0.25,0,0.25,0,0.205128211,0.290598301,0.210256421,0.372222235,0.370370381,0.433333349,0.381481502,0.451111126,0.1875,0,0,0,8,7,2,2,1,2,7,5,1,-1,2,0
renolds,digby,0,0,0,0,0.142857143,0,0,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0.181818187,0.222222229,0.187878798,0.233333339,0.333333343,0.419753101,0.341666684,0.434567915,0.071428571,0,0,0,7,5,2,2,2,1,5,4,2,1,1,0
gervais,delebough,0.111111111,0.111111111,0.417989418,0.417989418,0.222222222,0.417989418,0.417989418,0.125,0.125,0.142857143,0.142857143,0.111111111,0.111111111,0.155555556,0.2,0.175,0.222222222,0.285714286,0.25,0.222222222,0.285714286,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.142857143,0.111111111,0,0,0,0,0,0,0.125,0.142857143,0.111111111,0,0,0,0,0,0,0.043478261,0.055555556,0.048780488,0,0,0,0.5,0,0,0.25,0,0,0.190476196,0.285714294,0.197619059,0.240000006,0.333333343,0.444444458,0.345833354,0.461728407,0.277777778,0,0,0,7,9,2,3,3,4,4,5,-2,-1,-1,-1
drouillard,dillingham,0.2,0.2,0.666666667,0.7,0.5,0.7,0.7,0.3,0.3,0.3,0.3,0.3,0.3,0.34,0.34,0.34,0.5,0.5,0.5,0.5,0.5,0.5,0.222222222,0.222222222,0.222222222,0.272727273,0.272727273,0.272727273,0.125,0.125,0.125,0.166666667,0.166666667,0.166666667,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,0.4,0.090909091,0.090909091,0.090909091,0.083333333,0.083333333,0.083333333,0.176470588,0.176470588,0.176470588,0.146341463,0.146341463,0.146341463,0.25,0.5,0.25,0.5,0.25,0.25,0.452380959,0.388888896,0.384444455,0.400000006,0.636363647,0.657407423,0.648484869,0.67592594,0.3,0.142857143,0.153846154,0.133333333,10,10,2,3,4,3,6,7,0,1,-1,-1
tattersall,dillen,0.1,0.1,0.422222222,0.422222222,0.3,0.422222222,0.422222222,0.25,0.25,0.333333333,0.333333333,0.2,0.2,0.24,0.4,0.3,0.3,0.5,0.375,0.3,0.5,0.375,0.111111111,0.2,0.142857143,0.090909091,0.142857143,0.111111111,0,0,0,0,0,0,0.125,0.166666667,0.1,0,0,0,0,0,0,0.125,0.166666667,0.1,0,0,0,0,0,0,0.058823529,0.096774194,0.073170732,0.048780488,0.095238095,0.064516129,0,0,0,0.5,0.25,0,0.282051288,0.444444458,0.289743602,0.459259272,0.393939403,0.490740756,0.40303032,0.50555557,0.4,0,0,0,10,6,3,2,3,2,7,4,4,1,3,1
hotel,dilon,0,0,0,0,0.4,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.36,0.36,0.36,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0.333333333,0.25,0.47619049,0.619047642,0.345833354,0.63809526,0.555555572,0.619047642,0.572222253,0.63809526,0.2,0,0,0,5,5,2,2,2,2,3,3,0,0,0,0
toms,dilon,0,0,0,0,0.2,0,0,0.222222222,0.222222222,0.25,0.25,0.2,0.2,0.28,0.35,0.311111111,0.2,0.25,0.222222222,0.2,0.25,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.25,0.2,0,0,0,0,0,0,0.222222222,0.25,0.2,0,0,0,0,0,0,0.038461538,0.047619048,0.042553191,0,0,0,0.25,0.25,0.25,0.25,0.333333333,0.25,0.380952392,0.402777791,0.39047621,0.419444457,0.533333349,0.629629652,0.546666694,0.651851873,0.2,0,0,0,4,5,1,2,1,2,3,3,-1,-1,0,-1
powlay,dixon,0,0,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0.25,0.296296305,0.322222233,0.303703719,0.335555565,0.380952392,0.472222239,0.39047621,0.488888904,0.25,0,0,0,6,5,2,2,2,2,4,3,1,0,1,0
mcnaughton,doble,0,0,0,0,0.1,0,0,0.133333333,0.133333333,0.2,0.2,0.1,0.1,0.14,0.28,0.186666667,0.1,0.2,0.133333333,0.1,0.2,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205128211,0.230158738,0.210256421,0.239682547,0.24242425,0.314814826,0.248484861,0.325925936,0.2,0,0,0,10,5,2,1,3,2,7,3,5,1,4,1
pulford,dodd,0.285714286,0.285714286,0,0,0.285714286,0,0,0.181818182,0.181818182,0.25,0.25,0.142857143,0.142857143,0.142857143,0.25,0.181818182,0.285714286,0.5,0.363636364,0.285714286,0.5,0.363636364,0,0,0,0.125,0.2,0.153846154,0,0,0,0.111111111,0.166666667,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138888889,0.238095238,0.175438596,0.076923077,0.181818182,0.108108108,0,0.5,0,0.25,0,0,0.458333343,0.493827171,0.466666684,0.506172849,0.458333343,0.555555569,0.466666684,0.567901247,0.285714286,0,0,0,7,4,2,1,2,1,5,3,3,1,2,1
hillebrecht,doddrige,0.090909091,0.090909091,0.382575758,0.382575758,0.272727273,0.382575758,0.382575758,0.105263158,0.105263158,0.125,0.125,0.090909091,0.090909091,0.127272727,0.175,0.147368421,0.272727273,0.375,0.315789474,0.272727273,0.375,0.315789474,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,0.25,0.181818182,0,0,0,0,0,0,0.210526316,0.25,0.181818182,0,0,0,0,0,0,0.017857143,0.024390244,0.020618557,0.02173913,0.032258065,0.025974026,0,0,0,0.25,0,0,0.266666675,0.270833343,0.275555571,0.337777789,0.500000015,0.547008569,0.513888915,0.567521389,0.363636364,0,0,0,11,8,3,1,3,3,8,5,3,0,3,2
willis,dodds,0.166666667,0.166666667,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0.142857143,0.166666667,0.153846154,0,0,0,0.125,0.142857143,0.133333333,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0.153846154,0.166666667,0.142857143,0.133333333,0.142857143,0.125,0.064516129,0.076923077,0.070175439,0,0,0,0.5,0.5,0.5,0.333333333,0.333333333,0.5,0.233333337,0.366666675,0.236666673,0.375555563,0.333333339,0.458333343,0.338095248,0.469444454,0.416666667,0,0,0,6,5,2,1,2,1,4,4,1,1,0,1
moseman,dogherty,0.25,0.25,0.511904762,0.511904762,0.25,0.511904762,0.511904762,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.125,0.142857143,0.133333333,0.25,0.285714286,0.266666667,0.25,0.285714286,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.073170732,0.083333333,0.077922078,0.032258065,0.038461538,0.035087719,0.25,0.5,0,0.5,0,0,0.363636374,0.46464648,0.372727291,0.478787894,0.500000015,0.567901254,0.512500025,0.585185203,0.25,0,0,0,7,8,3,3,3,2,4,6,-1,1,-2,0
owen,dolan,0.4,0.4,0.633333333,0.633333333,0.4,0.633333333,0.633333333,0.222222222,0.222222222,0.25,0.25,0.2,0.2,0.28,0.35,0.311111111,0.4,0.5,0.444444444,0.4,0.5,0.444444444,0,0,0,0.166666667,0.2,0.181818182,0,0,0,0.142857143,0.166666667,0.153846154,0.444444444,0.5,0.4,0,0,0,0,0,0,0.444444444,0.5,0.4,0.181818182,0.2,0.166666667,0.153846154,0.166666667,0.142857143,0.153846154,0.19047619,0.170212766,0.0625,0.090909091,0.074074074,0.25,0.25,0.25,0,0.333333333,0.25,0.428571437,0.603174618,0.438095255,0.622222236,0.600000012,0.703703721,0.613333356,0.725925942,0.5,0,0,0,4,5,2,2,2,2,2,3,-1,0,-1,0
tessier,dolman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714,0.133333333,0.123076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0.25,0,0.102564106,0.205128211,0.10512821,0.211965818,0.166666672,0.296296305,0.170833342,0.306172848,0.357142857,0,0,0,7,6,2,2,3,2,4,4,1,1,0,0
julien,dompierre,0.222222222,0.222222222,0.518518519,0.518518519,0.222222222,0.518518519,0.518518519,0.266666667,0.266666667,0.333333333,0.333333333,0.222222222,0.222222222,0.222222222,0.333333333,0.266666667,0.222222222,0.333333333,0.266666667,0.222222222,0.333333333,0.266666667,0.125,0.2,0.153846154,0.1,0.142857143,0.117647059,0,0,0,0,0,0,0.266666667,0.333333333,0.222222222,0.153846154,0.2,0.125,0,0,0,0.266666667,0.333333333,0.222222222,0.117647059,0.142857143,0.1,0,0,0,0.065217391,0.096774194,0.077922078,0.055555556,0.095238095,0.070175439,0,0,0.25,0.25,0,0,0.305555562,0.398148159,0.311111122,0.411111121,0.523809535,0.625000015,0.533333353,0.644444458,0.388888889,0,0,0,6,9,2,1,3,4,3,5,-3,-1,-2,1
madill,donovan,0,0,0.436507937,0.436507937,0.285714286,0.436507937,0.436507937,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.333333343,0.433333349,0.343333352,0.359595971,0.47619049,0.541666687,0.490476217,0.563888907,0.214285714,0,0,0,6,7,2,3,2,3,4,4,-1,-1,0,-1
fournel,donnelly,0.375,0.375,0.69047619,0.69047619,0.5,0.69047619,0.69047619,0.4,0.4,0.428571429,0.428571429,0.375,0.375,0.375,0.428571429,0.4,0.5,0.571428571,0.533333333,0.5,0.571428571,0.533333333,0.285714286,0.333333333,0.307692308,0.222222222,0.25,0.235294118,0.166666667,0.2,0.181818182,0.1,0.111111111,0.105263158,0.533333333,0.571428571,0.5,0.307692308,0.333333333,0.285714286,0.181818182,0.2,0.166666667,0.533333333,0.571428571,0.5,0.235294118,0.25,0.222222222,0.105263158,0.111111111,0.1,0.243902439,0.277777778,0.25974026,0.225806452,0.269230769,0.245614035,0.25,0.75,0.75,0.25,0.5,0.25,0.424242431,0.545454556,0.543333352,0.561616171,0.666666679,0.728395078,0.67916669,0.748148163,0.5625,0.304347826,0.304347826,0.304347826,7,8,2,3,3,2,4,6,-1,1,-2,-1
sarles,doney,0.166666667,0.166666667,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.064516129,0.076923077,0.070175439,0,0,0,0,0.5,0.25,0.25,0,0,0.296296305,0.444444458,0.303703719,0.456790136,0.380952392,0.500000015,0.39047621,0.513888903,0.333333333,0,0,0,6,5,2,2,2,2,4,3,1,0,1,0
rhodie,danaho,0,0,0,0,0.5,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0.064516129,0.064516129,0.095238095,0.095238095,0.095238095,0.5,0.5,0.5,0.25,0,0.5,0.407407416,0.530864212,0.418518537,0.44000001,0.619047633,0.666666687,0.633333359,0.694444463,0.083333333,0,0,0,6,6,1,3,3,3,3,3,0,0,0,-2
shier,donovan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142857,0.08,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.111111114,0.222222229,0.113888895,0.229629636,0.222222229,0.380952392,0.227777789,0.393650804,0.142857143,0,0,0,5,7,1,3,2,3,3,4,-2,-1,-1,-2
oneil,dool,0.2,0.2,0.633333333,0.633333333,0.4,0.633333333,0.633333333,0.222222222,0.222222222,0.25,0.25,0.2,0.2,0.36,0.45,0.4,0.4,0.5,0.444444444,0.4,0.5,0.444444444,0,0,0,0.166666667,0.2,0.181818182,0,0,0,0.142857143,0.166666667,0.153846154,0.444444444,0.5,0.4,0,0,0,0,0,0,0.444444444,0.5,0.4,0.181818182,0.2,0.166666667,0.153846154,0.166666667,0.142857143,0.115384615,0.142857143,0.127659574,0,0,0,0.25,0.25,0.25,0.5,0.333333333,0.25,0.291666672,0.458333343,0.300000012,0.475000009,0.50000001,0.603174618,0.51111113,0.622222236,0.4,0,0,0,5,4,2,1,3,2,2,2,1,1,0,1
meston,dooley,0,0,0.444444444,0.444444444,0.333333333,0.444444444,0.444444444,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.233333333,0.233333333,0.233333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.500000015,0.611111134,0.512500025,0.501234584,0.571428588,0.611111134,0.585714315,0.633333355,0.166666667,0,0,0,6,6,2,2,2,3,4,3,0,-1,1,0
kinnell,dorais,0,0,0,0,0.142857143,0,0,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.24242425,0.268518527,0.248484861,0.279629638,0.333333343,0.419753101,0.341666684,0.434567915,0.357142857,0,0,0,7,6,2,2,2,3,5,3,1,-1,2,0
