first,second,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong
ellie,oliver,0.333333333,0.333333333,0.7,0.7,0.5,0.7,0.7,0.363636364,0.363636364,0.4,0.4,0.333333333,0.333333333,0.333333333,0.4,0.363636364,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0.2,0.25,0.222222222,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0.545454545,0.6,0.5,0.222222222,0.25,0.2,0,0,0,0.545454545,0.6,0.5,0.153846154,0.166666667,0.142857143,0,0,0,0.225806452,0.269230769,0.245614035,0.19047619,0.25,0.216216216,0.25,0.5,0.75,0.25,0.5,0.25,0.458333343,0.625000015,0.470833354,0.513580256,0.722222239,0.714285731,0.75000004,0.746031761,0.583333333,0,0,0
george,olivier,0.142857143,0.142857143,0.53968254,0.53968254,0.428571429,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.257142857,0.3,0.276923077,0.428571429,0.5,0.461538462,0.428571429,0.5,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.055555556,0.064516129,0.059701493,0.038461538,0.047619048,0.042553191,0,0,0.25,0,0,0,0.370370381,0.433333349,0.385185209,0.361616173,0.666666687,0.611111134,0.69047623,0.641666688,0.214285714,0,0,0
jane,olevia,0,0,0.472222222,0.472222222,0.333333333,0.472222222,0.472222222,0.2,0.2,0.25,0.25,0.166666667,0.166666667,0.166666667,0.25,0.2,0.333333333,0.5,0.4,0.333333333,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.166666667,0,0,0,0,0,0,0.2,0.25,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.47619049,0.472222239,0.490476217,0.483333349,0.666666687,0.629629652,0.686666703,0.651851873,0.25,0,0,0
stephen,ollivia,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714,0.114285714,0.114285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0.25,0.25,0.095238098,0.190476196,0.097619052,0.196825402,0.166666672,0.296296305,0.170833342,0.306172848,0.214285714,0,0,0
m,olivier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.166666672,0.234567907,0.170833342,0.24444445,0.666666687,0.703703721,0.683333367,0.733333349,0.071428571,0,0,0
richard,kekie,0,0,0.447619048,0.447619048,0.142857143,0.447619048,0.447619048,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,0.5,0.5,0,0,0.266666675,0.292929303,0.273333347,0.305050514,0.333333343,0.419753101,0.341666684,0.434567915,0.142857143,0,0,0
sharlotte,homer,0.222222222,0.222222222,0.540740741,0.540740741,0.444444444,0.540740741,0.540740741,0.142857143,0.142857143,0.2,0.2,0.111111111,0.111111111,0.155555556,0.28,0.2,0.444444444,0.8,0.571428571,0.444444444,0.8,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0.285714286,0.4,0.222222222,0,0,0,0,0,0,0.285714286,0.4,0.222222222,0,0,0,0,0,0,0.065217391,0.115384615,0.083333333,0.027777778,0.0625,0.038461538,0,0.25,0.25,0.25,0,0,0.400000012,0.393939408,0.416666692,0.416161629,0.600000018,0.616161639,0.616666698,0.636363658,0.444444444,0,0,0
sussanah,homere,0,0,0,0,0.125,0,0,0.142857143,0.142857143,0.166666667,0.166666667,0.125,0.125,0.15,0.2,0.171428571,0.125,0.166666667,0.142857143,0.125,0.166666667,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0.25,0.095238098,0.190476196,0.100000007,0.196825402,0.222222229,0.322222233,0.229629642,0.331111121,0.3125,0,0,0
john,leda,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.333333333,0,0.5,0.166666672,0.333333343,0.170833342,0.344444454,0.266666675,0.444444458,0.273333347,0.459259272,0.125,0,0,0
olive,omar,0.2,0.2,0.483333333,0.535,0.2,0.535,0.535,0.222222222,0.222222222,0.25,0.25,0.2,0.2,0.2,0.25,0.222222222,0.2,0.25,0.222222222,0.2,0.25,0.222222222,0,0,0,0.166666667,0.2,0.181818182,0,0,0,0.142857143,0.166666667,0.153846154,0.222222222,0.25,0.2,0,0,0,0,0,0,0.222222222,0.25,0.2,0.181818182,0.2,0.166666667,0.153846154,0.166666667,0.142857143,0.076923077,0.095238095,0.085106383,0,0,0,0.5,0.5,0.5,0.5,0.333333333,0.5,0.291666672,0.458333343,0.295833342,0.469444454,0.388888896,0.523809535,0.394444456,0.536507947,0.3,0,0,0
phebee,della,0.166666667,0.166666667,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.032258065,0.038461538,0.035087719,0,0,0,0.5,0.5,0.5,0.25,0,0.5,0.296296305,0.322222233,0.206666678,0.335555565,0.571428588,0.611111134,0.590476223,0.633333355,0.416666667,0,0,0
sarah,manilla,0.142857143,0.142857143,0.447619048,0.447619048,0.285714286,0.447619048,0.447619048,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.2,0.28,0.233333333,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.083333333,0.115384615,0.096774194,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.370370381,0.400000012,0.381481502,0.413333344,0.666666687,0.682539701,0.683333367,0.701587319,0.357142857,0,0,0
catharine,orilla,0.111111111,0.111111111,0.425925926,0.425925926,0.333333333,0.425925926,0.425925926,0.266666667,0.266666667,0.333333333,0.333333333,0.222222222,0.222222222,0.266666667,0.4,0.32,0.333333333,0.5,0.4,0.333333333,0.5,0.4,0.125,0.2,0.153846154,0.1,0.142857143,0.117647059,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.043478261,0.064516129,0.051948052,0.055555556,0.095238095,0.070175439,0,0,0,0,0.25,0,0.393939403,0.484848499,0.40303032,0.501010114,0.566666681,0.636363658,0.580000025,0.656565677,0.388888889,0,0,0
ronay,olando,0.166666667,0.166666667,0.588888889,0.588888889,0.5,0.588888889,0.588888889,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.3,0.36,0.327272727,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0.545454545,0.6,0.5,0,0,0,0,0,0,0.545454545,0.6,0.5,0,0,0,0,0,0,0.129032258,0.153846154,0.140350877,0.095238095,0.125,0.108108108,0,0.25,0,0.25,0.25,0,0.416666679,0.569444463,0.590476223,0.594444461,0.666666687,0.682539701,0.688888927,0.707936525,0.416666667,0,0,0
prisque,hermidas,0.125,0.125,0.511904762,0.511904762,0.5,0.511904762,0.511904762,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.175,0.2,0.186666667,0.5,0.571428571,0.533333333,0.5,0.571428571,0.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.048780488,0.055555556,0.051948052,0.032258065,0.038461538,0.035087719,0.25,0.25,0,0,0.25,0.25,0.363636374,0.361111124,0.378787902,0.375925938,0.583333351,0.604938295,0.604166701,0.629629652,0.25,0,0,0
william,hermidas,0.25,0.25,0.43452381,0.43452381,0.375,0.43452381,0.43452381,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.125,0.142857143,0.133333333,0.375,0.428571429,0.4,0.375,0.428571429,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.073170732,0.083333333,0.077922078,0.032258065,0.038461538,0.035087719,0.25,0.25,0,0.25,0.25,0.25,0.363636374,0.46464648,0.288888906,0.478787894,0.583333351,0.629629652,0.604166701,0.651851873,0.375,0,0,0
minny,orpha,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.5,0,0,0.25,0.133333337,0.266666675,0.136666673,0.275555563,0.222222229,0.380952392,0.227777789,0.393650804,0.1,0,0,0
margeret,oscar,0.125,0.125,0.55,0.55,0.25,0.55,0.55,0.307692308,0.307692308,0.4,0.4,0.25,0.25,0.25,0.4,0.307692308,0.25,0.4,0.307692308,0.25,0.4,0.307692308,0.142857143,0.25,0.181818182,0.111111111,0.166666667,0.133333333,0,0,0,0,0,0,0.307692308,0.4,0.25,0.181818182,0.25,0.142857143,0,0,0,0.307692308,0.4,0.25,0.133333333,0.166666667,0.111111111,0,0,0,0.048780488,0.076923077,0.059701493,0.064516129,0.125,0.085106383,0.25,0.75,0,0,0.5,0,0.272727278,0.305555562,0.278787889,0.316666673,0.555555569,0.644444466,0.566666689,0.666666687,0.25,0,0,0
willard,oscar,0.285714286,0.285714286,0.561904762,0.561904762,0.285714286,0.561904762,0.561904762,0.333333333,0.333333333,0.4,0.4,0.285714286,0.285714286,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0.166666667,0.25,0.2,0.125,0.166666667,0.142857143,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0.2,0.25,0.166666667,0,0,0,0.333333333,0.4,0.285714286,0.142857143,0.166666667,0.125,0,0,0,0.111111111,0.153846154,0.129032258,0.076923077,0.125,0.095238095,0.25,0.25,0.25,0.25,0.25,0.25,0.300000006,0.422222233,0.306666678,0.437777787,0.458333343,0.555555569,0.466666684,0.572839518,0.428571429,0,0,0
wiliam,otto,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667,0.1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.333333333,0.25,0.133333337,0.266666675,0.136666673,0.275555563,0.190476196,0.333333343,0.195238105,0.344444454,0.25,0,0,0
silama,otela,0.166666667,0.166666667,0.577777778,0.577777778,0.333333333,0.577777778,0.577777778,0.363636364,0.363636364,0.4,0.4,0.333333333,0.333333333,0.4,0.48,0.436363636,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0.2,0.25,0.222222222,0.285714286,0.333333333,0.307692308,0,0,0,0.125,0.142857143,0.133333333,0.363636364,0.4,0.333333333,0.222222222,0.25,0.2,0,0,0,0.363636364,0.4,0.333333333,0.307692308,0.333333333,0.285714286,0.133333333,0.142857143,0.125,0.129032258,0.153846154,0.140350877,0.095238095,0.125,0.108108108,0.25,0.25,0.25,0.25,0,0.25,0.370370375,0.493827171,0.374074082,0.508641985,0.666666678,0.722222239,0.676190495,0.74444446,0.333333333,0,0,0
eleza,overton,0.142857143,0.142857143,0.447619048,0.447619048,0.142857143,0.447619048,0.447619048,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.2,0.28,0.233333333,0.142857143,0.2,0.166666667,0.142857143,0.2,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.027777778,0.038461538,0.032258065,0,0,0,0,0.25,0.25,0.25,0.25,0,0.181818187,0.377777791,0.273333347,0.391111124,0.555555572,0.619047642,0.572222253,0.644444466,0.285714286,0,0,0
kate,ovide,0.2,0.2,0.483333333,0.483333333,0.2,0.483333333,0.483333333,0.222222222,0.222222222,0.25,0.25,0.2,0.2,0.36,0.45,0.4,0.2,0.25,0.222222222,0.2,0.25,0.222222222,0,0,0,0.166666667,0.2,0.181818182,0,0,0,0.142857143,0.166666667,0.153846154,0.222222222,0.25,0.2,0,0,0,0,0,0,0.222222222,0.25,0.2,0.181818182,0.2,0.166666667,0.153846154,0.166666667,0.142857143,0.076923077,0.095238095,0.085106383,0,0,0,0.25,0.25,0.25,0.25,0.333333333,0.25,0.291666672,0.458333343,0.295833342,0.469444454,0.466666675,0.611111124,0.473333347,0.625925938,0.4,0,0,0
robert,owen,0.333333333,0.333333333,0.611111111,0.611111111,0.333333333,0.611111111,0.611111111,0.2,0.2,0.25,0.25,0.166666667,0.166666667,0.166666667,0.25,0.2,0.333333333,0.5,0.4,0.333333333,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.333333333,0,0,0,0,0,0,0.4,0.5,0.333333333,0,0,0,0,0,0,0.129032258,0.19047619,0.153846154,0.095238095,0.181818182,0.125,0,0.5,0.25,0,0,0,0.47619049,0.500000015,0.490476217,0.519444458,0.571428588,0.666666687,0.585714315,0.683333352,0.333333333,0,0,0
thomas,ozelina,0,0,0.53968254,0.53968254,0.285714286,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.257142857,0.3,0.276923077,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.027777778,0.032258065,0.029850746,0,0,0,0,0,0,0.25,0,0,0.24242425,0.268518527,0.251515166,0.28148149,0.571428588,0.63888891,0.585714315,0.658333354,0.142857143,0,0,0
rebena,peter,0.333333333,0.333333333,0.577777778,0.577777778,0.5,0.577777778,0.577777778,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.233333333,0.28,0.254545455,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0,0,0,0,0,0,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0.161290323,0.192307692,0.175438596,0.095238095,0.125,0.108108108,0.25,0.25,0.25,0.5,0,0.25,0.571428588,0.597222239,0.43333336,0.613888904,0.571428588,0.666666687,0.590476223,0.688888907,0.333333333,0,0,0
volta,permelia,0.25,0.25,0.55,0.55,0.25,0.55,0.55,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.175,0.28,0.215384615,0.25,0.4,0.307692308,0.25,0.4,0.307692308,0,0,0,0.111111111,0.166666667,0.133333333,0,0,0,0.1,0.142857143,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12195122,0.192307692,0.149253731,0.064516129,0.125,0.085106383,0,0.25,0.25,0.25,0,0,0.366666675,0.500000012,0.373333347,0.511111122,0.611111124,0.714285731,0.622222245,0.730158746,0.375,0,0,0
omer,patrick,0.142857143,0.142857143,0.464285714,0.464285714,0.142857143,0.464285714,0.464285714,0.181818182,0.181818182,0.25,0.25,0.142857143,0.142857143,0.142857143,0.25,0.181818182,0.142857143,0.25,0.181818182,0.142857143,0.25,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.25,0.142857143,0,0,0,0,0,0,0.181818182,0.25,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0.25,0,0.200000006,0.322222233,0.206666678,0.331111121,0.400000012,0.537037055,0.413333356,0.551851869,0.142857143,0,0,0
minnie,patience,0.375,0.375,0.513888889,0.513888889,0.375,0.513888889,0.513888889,0.285714286,0.285714286,0.333333333,0.333333333,0.25,0.25,0.25,0.333333333,0.285714286,0.375,0.5,0.428571429,0.375,0.5,0.428571429,0.142857143,0.2,0.166666667,0.222222222,0.285714286,0.25,0,0,0,0.1,0.125,0.111111111,0.428571429,0.5,0.375,0.166666667,0.2,0.142857143,0,0,0,0.428571429,0.5,0.375,0.25,0.285714286,0.222222222,0.111111111,0.125,0.1,0.219512195,0.290322581,0.25,0.193548387,0.285714286,0.230769231,0,0,0,0.25,0.25,0.25,0.466666675,0.454545465,0.473333347,0.468686879,0.761904776,0.722222239,0.780952411,0.750000015,0.4375,0,0,0
marceline,patrice,0.333333333,0.333333333,0.656613757,0.656613757,0.555555556,0.656613757,0.656613757,0.25,0.25,0.285714286,0.285714286,0.222222222,0.222222222,0.222222222,0.285714286,0.25,0.555555556,0.714285714,0.625,0.555555556,0.714285714,0.625,0.125,0.166666667,0.142857143,0.2,0.25,0.222222222,0,0,0,0.090909091,0.111111111,0.1,0.625,0.714285714,0.555555556,0.142857143,0.166666667,0.125,0,0,0,0.625,0.714285714,0.555555556,0.222222222,0.25,0.2,0.1,0.111111111,0.090909091,0.260869565,0.333333333,0.292682927,0.194444444,0.269230769,0.225806452,0.25,0,0,0.25,0.25,0.5,0.484848494,0.481481493,0.496969716,0.595959609,0.733333349,0.717171734,0.75000003,0.737373753,0.388888889,0,0,0
roseanna,david,0.125,0.125,0.441666667,0.441666667,0.125,0.441666667,0.441666667,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0.125,0.2,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.5,0,0.25,0.24242425,0.343434355,0.248484861,0.355555567,0.370370381,0.488888907,0.381481502,0.50222224,0.3125,0,0,0
eligabeth,patk,0.222222222,0.222222222,0.453703704,0.453703704,0.222222222,0.453703704,0.453703704,0.153846154,0.153846154,0.25,0.25,0.111111111,0.111111111,0.2,0.45,0.276923077,0.222222222,0.5,0.307692308,0.222222222,0.5,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0.095238095,0.059701493,0,0,0,0.25,0.25,0.25,0,0.25,0.25,0.333333343,0.363636374,0.343333352,0.377777788,0.400000012,0.515151533,0.41000002,0.529292947,0.222222222,0,0,0
margret,patric,0.285714286,0.285714286,0.53968254,0.53968254,0.428571429,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.428571429,0.5,0.461538462,0.428571429,0.5,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.138888889,0.161290323,0.149253731,0.076923077,0.095238095,0.085106383,0.25,0.25,0.25,0.25,0.25,0,0.444444458,0.567901254,0.346666688,0.585185203,0.666666687,0.629629652,0.687500037,0.651851873,0.357142857,0,0,0
eleonare,patrick,0,0,0.422619048,0.422619048,0.25,0.422619048,0.422619048,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.175,0.2,0.186666667,0.25,0.285714286,0.266666667,0.25,0.285714286,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0.027777778,0.025974026,0.032258065,0.038461538,0.035087719,0,0,0,0,0,0,0.277777786,0.290598301,0.286111126,0.304273514,0.370370381,0.433333349,0.381481502,0.451111126,0.125,0,0,0
perlee,pall,0.333333333,0.333333333,0.611111111,0.65,0.333333333,0.65,0.65,0.2,0.2,0.25,0.25,0.166666667,0.166666667,0.466666667,0.7,0.56,0.333333333,0.5,0.4,0.333333333,0.5,0.4,0,0,0,0.142857143,0.2,0.166666667,0,0,0,0.125,0.166666667,0.142857143,0.4,0.5,0.333333333,0,0,0,0,0,0,0.4,0.5,0.333333333,0.166666667,0.2,0.142857143,0.142857143,0.166666667,0.125,0.129032258,0.19047619,0.153846154,0.047619048,0.090909091,0.0625,0.5,1,1,0.75,0.666666667,0.5,0.523809535,0.527777791,0.383333348,0.544444457,0.523809535,0.666666687,0.533333353,0.683333352,0.666666667,0.580645161,0.642857143,0.529411765
leticia,paul,0,0,0,0,0.285714286,0,0,0.181818182,0.181818182,0.25,0.25,0.142857143,0.142857143,0.142857143,0.25,0.181818182,0.285714286,0.5,0.363636364,0.285714286,0.5,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.296296305,0.322222233,0.307407426,0.250505057,0.333333343,0.419753101,0.345833354,0.434567915,0.214285714,0,0,0
woodburn,apoline,0.125,0.125,0.511904762,0.511904762,0.25,0.511904762,0.511904762,0.133333333,0.133333333,0.142857143,0.142857143,0.125,0.125,0.15,0.171428571,0.16,0.25,0.285714286,0.266666667,0.25,0.285714286,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.266666667,0.285714286,0.25,0,0,0,0,0,0,0.048780488,0.055555556,0.051948052,0,0,0,0,0.25,0.25,0,0.25,0,0.277777786,0.361111124,0.286111126,0.374074087,0.444444458,0.488888907,0.459259285,0.508888906,0.1875,0,0,0
alvina,margret,0.142857143,0.142857143,0.436507937,0.436507937,0.142857143,0.436507937,0.436507937,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.142857143,0.166666667,0.153846154,0.142857143,0.166666667,0.153846154,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.027777778,0.032258065,0.029850746,0,0,0,0,0.25,0,0,0,0,0.166666672,0.268518527,0.248484861,0.279629638,0.380952392,0.472222239,0.395238119,0.488888904,0.214285714,0,0,0
hiram,percy,0.2,0.2,0.466666667,0.466666667,0.2,0.466666667,0.466666667,0.2,0.2,0.2,0.2,0.2,0.2,0.28,0.28,0.28,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.076923077,0.076923077,0.076923077,0,0,0,0.5,0.25,0.25,0.5,0.333333333,0.25,0.333333343,0.619047642,0.341666684,0.63809526,0.444444458,0.619047642,0.455555578,0.63809526,0.3,0,0,0
samuel,purcie,0,0,0.555555556,0.555555556,0.333333333,0.555555556,0.555555556,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.233333333,0.233333333,0.233333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.032258065,0.032258065,0.032258065,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.266666675,0.377777791,0.276666683,0.393333346,0.47619049,0.569444463,0.490476217,0.588888906,0.166666667,0,0,0
lucie,verlee,0.166666667,0.166666667,0.455555556,0.455555556,0.333333333,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.233333333,0.28,0.254545455,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0,0,0,0.142857143,0.166666667,0.153846154,0,0,0,0.125,0.142857143,0.133333333,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0.153846154,0.166666667,0.142857143,0.133333333,0.142857143,0.125,0.064516129,0.076923077,0.070175439,0,0,0,0.25,0.5,0.5,0.25,0,0.25,0.233333337,0.469135814,0.340740754,0.483950628,0.50000001,0.603174618,0.51111113,0.622222236,0.416666667,0,0,0
thomson,peacehonnia,0.181818182,0.181818182,0.567099567,0.567099567,0.272727273,0.567099567,0.567099567,0.222222222,0.222222222,0.285714286,0.285714286,0.181818182,0.181818182,0.218181818,0.342857143,0.266666667,0.272727273,0.428571429,0.333333333,0.272727273,0.428571429,0.333333333,0.2,0.333333333,0.25,0.166666667,0.25,0.2,0,0,0,0,0,0,0.222222222,0.285714286,0.181818182,0.125,0.166666667,0.1,0,0,0,0.222222222,0.285714286,0.181818182,0.1,0.125,0.083333333,0,0,0,0.071428571,0.111111111,0.086956522,0.086956522,0.153846154,0.111111111,0.25,0.25,0.25,0.25,0.25,0.25,0.266666671,0.277777784,0.271111119,0.288888894,0.666666679,0.703703721,0.67916669,0.728395078,0.363636364,0.037735849,0.045454545,0.032258065
samuel,peeter,0.166666667,0.166666667,0.444444444,0.444444444,0.166666667,0.444444444,0.444444444,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.233333333,0.233333333,0.233333333,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0.064516129,0.064516129,0.064516129,0,0,0,0.25,0.25,0.25,0.5,0,0.25,0.266666675,0.400000012,0.273333347,0.411111122,0.380952392,0.500000015,0.39047621,0.513888903,0.333333333,0,0,0
