ln71,ln81,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong,count,len1,len2,s1,s2,v1,v2,c1,c2,difflen,diffvow,diffcons,diffsyl
david,davide,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.909090909,0.909090909,1,1,0.833333333,0.833333333,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.714285714,0.833333333,0.769230769,0.75,1,0.857142857,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.888888889,1,0.8,0.857142857,1,0.75,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.741935484,0.884615385,0.807017544,0.761904762,1,0.864864865,1,0.75,1,1,0,1,0.809523812,0.819444448,0.814285721,0.827777781,0.944444448,0.93650794,0.950000008,0.946031749,0.833333333,1,1,1,1,5,6,2,1,2,3,3,3,-1,-1,0,1
david,snilus,0,0,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.296296305,0.419753101,0.303703719,0.434567915,0.444444458,0.539682559,0.455555578,0.558730177,0.166666667,0,0,0,1,5,6,2,2,2,2,3,4,-1,0,-1,0
deasy,daisy,0.6,0.6,0.866666667,0.88,0.8,0.88,0.88,0.4,0.4,0.4,0.4,0.4,0.4,0.76,0.76,0.76,0.8,0.8,0.8,0.8,0.8,0.8,0.25,0.25,0.25,0.5,0.5,0.5,0,0,0,0.428571429,0.428571429,0.428571429,0.8,0.8,0.8,0.25,0.25,0.25,0,0,0,0.8,0.8,0.8,0.5,0.5,0.5,0.428571429,0.428571429,0.428571429,0.5,0.5,0.5,0.375,0.375,0.375,1,1,1,1,0,1,0.619047625,0.809523821,0.628571442,0.822222233,0.833333343,0.809523821,0.844444464,0.822222233,0.8,0.8,0.8,0.8,1,5,5,2,2,2,2,3,3,0,0,0,0
deborah,debbie,0.428571429,0.428571429,0.642857143,0.75,0.428571429,0.75,0.75,0.461538462,0.461538462,0.5,0.5,0.428571429,0.428571429,0.428571429,0.5,0.461538462,0.428571429,0.5,0.461538462,0.428571429,0.5,0.461538462,0.333333333,0.4,0.363636364,0.375,0.428571429,0.4,0.2,0.25,0.222222222,0.333333333,0.375,0.352941176,0.461538462,0.5,0.428571429,0.363636364,0.4,0.333333333,0.222222222,0.25,0.2,0.461538462,0.5,0.428571429,0.4,0.428571429,0.375,0.352941176,0.375,0.333333333,0.305555556,0.35483871,0.328358209,0.230769231,0.285714286,0.255319149,0.75,0.75,0.75,0.75,0,0.75,0.433333337,0.566666675,0.436666673,0.575555563,0.541666672,0.629629638,0.545833342,0.639506181,0.571428571,0.19047619,0.266666667,0.148148148,1,7,6,3,1,3,3,4,3,1,0,1,2
deborah,deborah,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,3,3,3,3,4,4,0,0,0,0
deborah,ida,0.142857143,0.142857143,0.492063492,0.492063492,0.285714286,0.492063492,0.492063492,0.2,0.2,0.333333333,0.333333333,0.142857143,0.142857143,0.2,0.466666667,0.28,0.285714286,0.666666667,0.4,0.285714286,0.666666667,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.333333333,0.142857143,0,0,0,0,0,0,0.2,0.333333333,0.142857143,0,0,0,0,0,0,0.055555556,0.125,0.076923077,0,0,0,0.25,0.25,0.25,0,0,0.25,0.222222229,0.358024703,0.233333349,0.375308653,0.416666679,0.506172856,0.42916669,0.523456805,0.214285714,0,0,0,1,7,3,3,2,3,2,4,1,4,1,3,1
delbert,adelbet,0.714285714,0.714285714,0.904761905,0.904761905,0.857142857,0.904761905,0.904761905,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.625,0.625,0.625,0.6,0.6,0.6,0.444444444,0.444444444,0.444444444,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.6,0.6,0.6,0.857142857,0.857142857,0.857142857,0.625,0.625,0.625,0.444444444,0.444444444,0.444444444,0.638888889,0.638888889,0.638888889,0.692307692,0.692307692,0.692307692,0.25,0.25,0.25,0.5,0,0,0.703703708,0.711111116,0.711111122,0.720000005,0.875000007,0.851851861,0.883333348,0.866666675,0.714285714,0.64,0.695652174,0.592592593,1,7,7,2,3,2,3,5,4,0,-1,1,-1
delbert,delbert,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,2,2,2,2,5,5,0,0,0,0
delema,delima,0.833333333,0.833333333,0.888888889,0.922222222,0.833333333,0.922222222,0.922222222,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,1,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.914285728,0.925000004,0.916666667,0.904761905,0.904761905,0.904761905,1,6,6,3,3,3,3,3,3,0,0,0,0
delia,adelia,0.833333333,0.833333333,0.944444444,0.944444444,0.833333333,0.944444444,0.944444444,0.909090909,0.909090909,1,1,0.833333333,0.833333333,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.714285714,0.833333333,0.769230769,0.75,1,0.857142857,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.888888889,1,0.8,0.857142857,1,0.75,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.741935484,0.884615385,0.807017544,0.761904762,1,0.864864865,0.25,0.25,0.25,0.75,0,0.25,0.809523812,0.819444448,0.814285721,0.825000003,0.944444448,0.93650794,0.950000008,0.942857146,0.833333333,0.666666667,0.8,0.571428571,1,5,6,2,3,3,4,2,2,-1,-1,0,-1
delia,delia,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,2,2,3,3,2,2,0,0,0,0
delilah,delila,0.857142857,0.857142857,0.952380952,0.971428571,0.857142857,0.971428571,0.971428571,0.923076923,0.923076923,1,1,0.857142857,0.857142857,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.833333333,1,0.909090909,0.75,0.857142857,0.8,0.8,1,0.888888889,0.666666667,0.75,0.705882353,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.888888889,1,0.8,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.705882353,0.75,0.666666667,0.777777778,0.903225806,0.835820896,0.807692308,1,0.893617021,1,1,1,1,0,1,0.833333336,0.839506176,0.837500006,0.846913583,0.916666672,0.92592593,0.920833342,0.933333337,0.857142857,0.75,0.857142857,0.666666667,2,7,6,3,3,3,3,4,3,1,0,1,0
delima,delima,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,3,3,3,3,3,3,0,0,0,0
delina,cordelia,0.5,0.5,0.819444444,0.819444444,0.625,0.819444444,0.819444444,0.571428571,0.571428571,0.666666667,0.666666667,0.5,0.5,0.5,0.666666667,0.571428571,0.625,0.833333333,0.714285714,0.625,0.833333333,0.714285714,0.428571429,0.6,0.5,0.444444444,0.571428571,0.5,0.333333333,0.5,0.4,0.3,0.375,0.333333333,0.142857143,0.166666667,0.125,0,0,0,0,0,0,0.142857143,0.166666667,0.125,0.125,0.142857143,0.111111111,0.111111111,0.125,0.1,0.390243902,0.516129032,0.444444444,0.419354839,0.619047619,0.5,0,0.25,0.25,0.25,0,0,0.533333337,0.55555556,0.54000001,0.563636368,0.857142866,0.833333343,0.866666683,0.850000009,0.5,0.266666667,0.285714286,0.25,1,6,8,3,3,3,4,3,4,-2,-1,-1,0
delina,delima,0.833333333,0.833333333,0.888888889,0.933333333,0.833333333,0.933333333,0.933333333,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.5,0.5,0.5,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.709677419,0.709677419,0.709677419,0.666666667,0.666666667,0.666666667,1,1,1,1,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.619047619,0.619047619,0.619047619,2,6,6,3,3,3,3,3,3,0,0,0,0
delina,delina,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,3,3,3,3,3,3,0,0,0,0
delphas,delphis,0.857142857,0.857142857,0.904761905,0.942857143,0.857142857,0.942857143,0.942857143,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.6,0.6,0.6,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.6,0.6,0.6,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.730769231,0.730769231,0.730769231,1,1,1,1,0,1,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.920833342,0.933333337,0.928571429,0.904761905,0.904761905,0.904761905,1,7,7,2,2,2,2,5,5,0,0,0,0
delphine,delphine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6,8,8,1,1,3,3,5,5,0,0,0,0
delvina,delvina,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,3,3,3,3,4,4,0,0,0,0
denis,denis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,2,2,2,2,3,3,0,0,0,0
denis,dennis,0.833333333,0.833333333,0.944444444,0.961111111,0.833333333,0.961111111,0.961111111,0.545454545,0.909090909,0.6,1,0.5,0.833333333,0.633333333,0.76,0.690909091,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.857142857,1,0.923076923,0.5,0.666666667,0.571428571,0.75,0.857142857,0.8,0.909090909,1,0.833333333,0.888888889,1,0.8,0.571428571,0.666666667,0.5,0.909090909,1,0.833333333,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.741935484,0.884615385,0.807017544,0.619047619,0.8125,0.702702703,1,1,1,1,0,1,0.857142857,0.847222224,0.857142857,0.852777779,1,0.96825397,1,0.974603176,1,0.926829268,0.95,0.904761905,4,5,6,2,2,2,2,3,4,-1,0,-1,0
denis,james,0.2,0.2,0.466666667,0.466666667,0.4,0.466666667,0.466666667,0.2,0.2,0.2,0.2,0.2,0.2,0.44,0.44,0.44,0.4,0.4,0.4,0.4,0.4,0.4,0,0,0,0.166666667,0.166666667,0.166666667,0,0,0,0.142857143,0.142857143,0.142857143,0.4,0.4,0.4,0,0,0,0,0,0,0.4,0.4,0.4,0.166666667,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.076923077,0.076923077,0.076923077,0,0,0,0.75,0.75,0.75,0.666666667,0,0.75,0.375000007,0.407407416,0.383333348,0.417283959,0.611111124,0.682539701,0.622222245,0.701587319,0.5,0,0,0,1,5,5,2,2,2,2,3,3,0,0,0,0
dennis,denis,0.833333333,0.833333333,0.944444444,0.961111111,0.833333333,0.961111111,0.961111111,0.545454545,0.909090909,0.6,1,0.5,0.833333333,0.633333333,0.76,0.690909091,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.857142857,1,0.923076923,0.5,0.666666667,0.571428571,0.75,0.857142857,0.8,0.909090909,1,0.833333333,0.888888889,1,0.8,0.571428571,0.666666667,0.5,0.909090909,1,0.833333333,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.741935484,0.884615385,0.807017544,0.619047619,0.8125,0.702702703,1,1,1,1,0,1,0.857142857,0.847222224,0.857142857,0.852777779,0.952380955,0.944444448,0.957142864,0.950000003,1,0.926829268,0.95,0.904761905,2,6,5,2,2,2,2,4,3,1,0,1,0
dennis,dennis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,6,6,2,2,2,2,4,4,0,0,0,0
desere,desire,0.833333333,0.833333333,0.822222222,0.875555556,0.833333333,0.875555556,0.875555556,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,1,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.914285728,0.925000004,0.916666667,0.909090909,0.909090909,0.909090909,1,6,6,1,1,3,3,3,3,0,0,0,0
diana,anna,0.4,0.4,0.466666667,0.466666667,0.6,0.466666667,0.466666667,0.444444444,0.444444444,0.5,0.5,0.4,0.4,0.4,0.5,0.444444444,0.6,0.75,0.666666667,0.6,0.75,0.666666667,0.5,0.666666667,0.571428571,0.5,0.6,0.545454545,0,0,0,0.285714286,0.333333333,0.307692308,0.666666667,0.75,0.6,0.571428571,0.666666667,0.5,0,0,0,0.666666667,0.75,0.6,0.545454545,0.6,0.5,0.307692308,0.333333333,0.285714286,0.346153846,0.428571429,0.382978723,0.3125,0.454545455,0.37037037,0.75,0.75,0.75,0.666666667,0,0.75,0.523809527,0.541666672,0.528571435,0.71111112,0.722222229,0.777777791,0.727777789,0.796825409,0.6,0.206896552,0.214285714,0.2,1,5,4,2,2,3,2,2,2,1,1,0,0
diana,dian,0.8,0.8,0.933333333,0.953333333,0.8,0.953333333,0.953333333,0.888888889,0.888888889,1,1,0.8,0.8,0.8,1,0.888888889,0.8,1,0.888888889,0.8,1,0.888888889,0.75,1,0.857142857,0.666666667,0.8,0.727272727,0.666666667,1,0.8,0.571428571,0.666666667,0.615384615,0.888888889,1,0.8,0.857142857,1,0.75,0.8,1,0.666666667,0.888888889,1,0.8,0.727272727,0.8,0.666666667,0.615384615,0.666666667,0.571428571,0.730769231,0.904761905,0.808510638,0.6875,1,0.814814815,1,1,1,1,0,1,0.777777781,0.793650797,0.783333341,0.803174606,0.888888896,0.90476191,0.900000016,0.917460322,0.8,0.896551724,0.928571429,0.866666667,1,5,4,2,1,3,2,2,2,1,1,0,1
diana,diana,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,2,2,3,3,2,2,0,0,0,0
diana,dianna,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.727272727,0.727272727,0.8,0.8,0.666666667,0.666666667,0.666666667,0.8,0.727272727,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.857142857,1,0.923076923,0.5,0.666666667,0.571428571,0.75,0.857142857,0.8,0.909090909,1,0.833333333,0.888888889,1,0.8,0.571428571,0.666666667,0.5,0.909090909,1,0.833333333,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.741935484,0.884615385,0.807017544,0.666666667,0.875,0.756756757,1,1,1,1,0,1,0.857142857,0.847222224,0.857142857,0.852777779,1,0.96825397,1,0.974603176,1,0.903225806,0.933333333,0.875,1,5,6,2,2,3,3,2,3,-1,0,-1,0
dianna,diana,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.727272727,0.727272727,0.8,0.8,0.666666667,0.666666667,0.666666667,0.8,0.727272727,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.857142857,1,0.923076923,0.5,0.666666667,0.571428571,0.75,0.857142857,0.8,0.909090909,1,0.833333333,0.888888889,1,0.8,0.571428571,0.666666667,0.5,0.909090909,1,0.833333333,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.741935484,0.884615385,0.807017544,0.666666667,0.875,0.756756757,1,1,1,1,0,1,0.857142857,0.847222224,0.857142857,0.852777779,0.952380955,0.944444448,0.957142864,0.950000003,1,0.903225806,0.933333333,0.875,3,6,5,2,2,3,3,3,2,1,0,1,0
diantha,diantha,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,2,2,3,3,4,4,0,0,0,0
dina,diana,0.8,0.8,0.85,0.88,0.8,0.88,0.88,0.444444444,0.888888889,0.5,1,0.4,0.8,0.56,0.7,0.622222222,0.8,1,0.888888889,0.8,1,0.888888889,0.5,0.666666667,0.571428571,0.666666667,0.8,0.727272727,0,0,0,0.571428571,0.666666667,0.615384615,0.888888889,1,0.8,0.571428571,0.666666667,0.5,0,0,0,0.888888889,1,0.8,0.727272727,0.8,0.666666667,0.615384615,0.666666667,0.571428571,0.653846154,0.80952381,0.723404255,0.5625,0.818181818,0.666666667,1,1,1,1,0,1,0.777777781,0.793650797,0.783333341,0.800000003,0.933333337,0.92592593,0.94000001,0.933333337,0.9,0.896551724,0.928571429,0.866666667,1,4,5,2,2,2,3,2,2,-1,-1,0,0
dinah,dina,0.8,0.8,0.933333333,0.953333333,0.8,0.953333333,0.953333333,0.888888889,0.888888889,1,1,0.8,0.8,0.8,1,0.888888889,0.8,1,0.888888889,0.8,1,0.888888889,0.75,1,0.857142857,0.666666667,0.8,0.727272727,0.666666667,1,0.8,0.571428571,0.666666667,0.615384615,0.888888889,1,0.8,0.857142857,1,0.75,0.8,1,0.666666667,0.888888889,1,0.8,0.727272727,0.8,0.666666667,0.615384615,0.666666667,0.571428571,0.692307692,0.857142857,0.765957447,0.6875,1,0.814814815,1,1,1,1,0,1,0.777777781,0.793650797,0.783333341,0.803174606,0.888888896,0.90476191,0.894444456,0.914285719,0.8,0.647058824,0.785714286,0.55,1,5,4,2,2,2,2,3,2,1,0,1,0
dinah,dinah,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,2,2,2,2,3,3,0,0,0,0
dinnis,dennis,0.833333333,0.833333333,0.888888889,0.9,0.833333333,0.9,0.9,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.5,0.5,0.5,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.709677419,0.709677419,0.709677419,0.666666667,0.666666667,0.666666667,1,1,1,1,0,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.914285728,0.925000004,0.916666667,0.904761905,0.904761905,0.904761905,1,6,6,2,2,2,2,4,4,0,0,0,0
dobson,dobson,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,2,2,2,2,4,4,0,0,0,0
dolena,dolly,0.5,0.5,0.7,0.79,0.5,0.79,0.79,0.545454545,0.545454545,0.6,0.6,0.5,0.5,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0.4,0.5,0.444444444,0.428571429,0.5,0.461538462,0.25,0.333333333,0.285714286,0.375,0.428571429,0.4,0.545454545,0.6,0.5,0.444444444,0.5,0.4,0.285714286,0.333333333,0.25,0.545454545,0.6,0.5,0.461538462,0.5,0.428571429,0.4,0.428571429,0.375,0.35483871,0.423076923,0.385964912,0.285714286,0.375,0.324324324,0.75,0.75,0.75,0.75,0,0.75,0.541666672,0.56790124,0.545833342,0.719444454,0.619047625,0.708333343,0.623809533,0.719444454,0.583333333,0.388888889,0.466666667,0.333333333,1,6,5,3,2,3,1,3,4,1,2,-1,1
dollie,daisy,0.166666667,0.166666667,0.577777778,0.62,0.333333333,0.62,0.62,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.233333333,0.28,0.254545455,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0,0,0,0.142857143,0.166666667,0.153846154,0,0,0,0.125,0.142857143,0.133333333,0.363636364,0.4,0.333333333,0,0,0,0,0,0,0.363636364,0.4,0.333333333,0.153846154,0.166666667,0.142857143,0.133333333,0.142857143,0.125,0.096774194,0.115384615,0.105263158,0,0,0,0.75,0.75,0.75,0.75,0,0.75,0.458333343,0.469135814,0.466666684,0.483950628,0.523809535,0.597222239,0.533333353,0.613888904,0.5,0.066666667,0.066666667,0.066666667,1,6,5,1,2,3,2,3,3,1,1,0,-1
dominack,dominick,0.875,0.875,0.916666667,0.95,0.875,0.95,0.95,0.625,0.875,0.625,0.875,0.625,0.875,0.925,0.925,0.925,0.875,0.875,0.875,0.875,0.875,0.875,0.714285714,0.714285714,0.714285714,0.777777778,0.777777778,0.777777778,0.5,0.5,0.5,0.7,0.7,0.7,0.875,0.875,0.875,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.875,0.875,0.875,0.777777778,0.777777778,0.777777778,0.7,0.7,0.7,0.756097561,0.756097561,0.756097561,0.709677419,0.709677419,0.709677419,1,1,1,1,0,1,0.92592593,0.933333337,0.929629637,0.940000004,0.92592593,0.933333337,0.929629637,0.940000004,0.9375,0.925925926,0.925925926,0.925925926,1,8,8,3,3,3,3,5,5,0,0,0,0
dominick,dominick,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,3,3,3,3,5,5,0,0,0,0
don,danial,0.333333333,0.333333333,0.666666667,0.7,0.333333333,0.7,0.7,0.222222222,0.222222222,0.333333333,0.333333333,0.166666667,0.166666667,0.4,0.8,0.533333333,0.333333333,0.666666667,0.444444444,0.333333333,0.666666667,0.444444444,0,0,0,0.142857143,0.25,0.181818182,0,0,0,0.125,0.2,0.153846154,0.444444444,0.666666667,0.333333333,0,0,0,0,0,0,0.444444444,0.666666667,0.333333333,0.181818182,0.25,0.142857143,0.153846154,0.2,0.125,0.161290323,0.3125,0.212765957,0.095238095,0.333333333,0.148148148,0.75,0.75,0.75,0.75,0,0.75,0.428571437,0.486111119,0.438095255,0.494444452,0.750000015,0.777777791,0.766666695,0.791111124,0.5,0.352941176,0.461538462,0.285714286,1,3,6,1,2,1,3,2,3,-3,-2,-1,-1
